Time;Address;Goodput;Delay
1619779;localhost;0,0000;NaN
1619830;localhost;0,0000;NaN
1619880;localhost;0,0000;NaN
1619931;localhost;0,0000;NaN
1619981;localhost;0,0000;NaN
1620031;localhost;0,0000;NaN
1620083;localhost;0,0000;NaN
1620133;localhost;0,0000;NaN
1620184;localhost;0,0000;NaN
1620234;localhost;0,0000;NaN
1620285;localhost;0,0000;NaN
1620336;localhost;0,0000;NaN
1620386;localhost;0,0000;NaN
1620437;localhost;0,0000;NaN
1620487;localhost;0,0000;NaN
1620539;localhost;0,0000;NaN
1620590;localhost;0,0000;NaN
1620640;localhost;0,0000;NaN
1620691;localhost;0,0000;NaN
1620742;localhost;0,0000;NaN
1620792;localhost;0,0000;NaN
1620842;localhost;0,0000;NaN
1620893;localhost;0,0000;NaN
1620944;localhost;0,0000;NaN
1620994;localhost;0,0000;NaN
1621044;localhost;0,0000;NaN
1621094;localhost;0,0000;NaN
1621145;localhost;0,0000;NaN
1621197;localhost;0,0000;NaN
1621247;localhost;0,0000;NaN
1621297;localhost;0,0000;NaN
1621347;localhost;0,0000;NaN
1621398;localhost;0,0000;NaN
1621448;localhost;0,0000;NaN
1621498;localhost;0,0000;NaN
1621549;localhost;0,0000;NaN
1621599;localhost;0,0000;NaN
1621649;localhost;0,0000;NaN
1621700;localhost;0,0000;NaN
1621750;localhost;0,0000;NaN
1621801;localhost;0,0000;NaN
1621851;localhost;0,0000;NaN
1621901;localhost;0,0000;NaN
1621952;localhost;0,0000;NaN
1622002;localhost;0,0000;NaN
1622052;localhost;0,0000;NaN
1622103;localhost;0,0000;NaN
1622153;localhost;0,0000;NaN
1622203;localhost;0,0000;NaN
1622254;localhost;0,0000;NaN
1622304;localhost;0,0000;NaN
1622355;localhost;0,0000;NaN
1622405;localhost;0,0000;NaN
1622456;localhost;0,0000;NaN
1622506;localhost;0,0000;NaN
1622556;localhost;0,0000;NaN
1622607;localhost;0,0000;NaN
1622657;localhost;0,0000;NaN
1622707;localhost;0,0000;NaN
1622758;localhost;0,0000;NaN
1622808;localhost;0,0000;NaN
1622859;localhost;0,0000;NaN
1622909;localhost;0,0000;NaN
1622959;localhost;0,0000;NaN
1623010;localhost;0,0000;NaN
1623060;localhost;0,0000;NaN
1623110;localhost;0,0000;NaN
1623161;localhost;0,0000;NaN
1623211;localhost;0,0000;NaN
1623262;localhost;0,0000;NaN
1623312;localhost;0,0000;NaN
1623363;localhost;0,0000;NaN
1623413;localhost;0,0000;NaN
1623463;localhost;0,0000;NaN
1623514;localhost;0,0000;NaN
1623564;localhost;0,0000;NaN
1623614;localhost;0,0000;NaN
1623665;localhost;0,0000;NaN
1623715;localhost;0,0000;NaN
1623765;localhost;0,0000;NaN
1623816;localhost;0,0000;NaN
1623866;localhost;0,0000;NaN
1623916;localhost;0,0000;NaN
1623966;localhost;0,0000;NaN
1624017;localhost;0,0000;NaN
1624067;localhost;0,0000;NaN
1624117;localhost;0,0000;NaN
1624168;localhost;0,0000;NaN
1624218;localhost;0,0000;NaN
1624269;localhost;0,0000;NaN
1624319;localhost;0,0000;NaN
1624369;localhost;0,0000;NaN
1624420;localhost;0,0000;NaN
1624470;localhost;0,0000;NaN
1624520;localhost;0,0000;NaN
1624571;localhost;0,0000;NaN
1624621;localhost;0,0000;NaN
1624671;localhost;0,0000;NaN
1624722;localhost;0,0000;NaN
1624772;localhost;0,0000;NaN
1624822;localhost;0,0000;NaN
1624873;localhost;0,0000;NaN
1624923;localhost;0,0000;NaN
1624974;localhost;0,0000;NaN
1625024;localhost;0,0000;NaN
1625075;localhost;0,0000;NaN
1625125;localhost;0,0000;NaN
1625175;localhost;0,0000;NaN
1625226;localhost;0,0000;NaN
1625276;localhost;0,0000;NaN
1625327;localhost;0,0000;NaN
1625377;localhost;0,0000;NaN
1625428;localhost;0,0000;NaN
1625478;localhost;0,0000;NaN
1625529;localhost;0,0000;NaN
1625579;localhost;0,0000;NaN
1625629;localhost;0,0000;NaN
1625680;localhost;0,0000;NaN
1625730;localhost;0,0000;NaN
1625781;localhost;0,0000;NaN
1625831;localhost;0,0000;NaN
1625882;localhost;0,0000;NaN
1625932;localhost;0,0000;NaN
1625983;localhost;0,0000;NaN
1626033;localhost;0,0000;NaN
1626083;localhost;0,0000;NaN
1626134;localhost;0,0000;NaN
1626184;localhost;0,0000;NaN
1626235;localhost;0,0000;NaN
1626285;localhost;0,0000;NaN
1626336;localhost;0,0000;NaN
1626386;localhost;0,0000;NaN
1626437;localhost;0,0000;NaN
1626487;localhost;0,0000;NaN
1626537;localhost;0,0000;NaN
1626588;localhost;0,0000;NaN
1626638;localhost;0,0000;NaN
1626689;localhost;0,0000;NaN
1626739;localhost;0,0000;NaN
1626790;localhost;0,0000;NaN
1626840;localhost;0,0000;NaN
1626890;localhost;0,0000;NaN
1626941;localhost;0,0000;NaN
1626991;localhost;0,0000;NaN
1627042;localhost;0,0000;NaN
1627092;localhost;0,0000;NaN
1627143;localhost;0,0000;NaN
1627193;localhost;0,0000;NaN
1627244;localhost;0,0000;NaN
1627295;localhost;0,0000;NaN
1627345;localhost;0,0000;NaN
1627396;localhost;0,0000;NaN
1627446;localhost;0,0000;NaN
1627496;localhost;0,0000;NaN
1627547;localhost;0,0000;NaN
1627597;localhost;0,0000;NaN
1627648;localhost;0,0000;NaN
1627698;localhost;0,0000;NaN
1627748;localhost;0,0000;NaN
1627799;localhost;0,0000;NaN
1627849;localhost;0,0000;NaN
1627900;localhost;0,0000;NaN
1627950;localhost;0,0000;NaN
1628000;localhost;0,0000;NaN
1628052;localhost;0,0000;NaN
1628102;localhost;0,0000;NaN
1628154;localhost;0,0000;NaN
1628204;localhost;0,0000;NaN
1628254;localhost;0,0000;NaN
1628305;localhost;0,0000;NaN
1628356;localhost;0,0000;NaN
1628407;localhost;0,0000;NaN
1628457;localhost;0,0000;NaN
1628508;localhost;0,0000;NaN
1628558;localhost;0,0000;NaN
1628608;localhost;0,0000;NaN
1628660;localhost;0,0000;NaN
1628710;localhost;0,0000;NaN
1628760;localhost;0,0000;NaN
1628811;localhost;0,0000;NaN
1628861;localhost;0,0000;NaN
1628912;localhost;0,0000;NaN
1628963;localhost;0,0000;NaN
1629013;localhost;0,0000;NaN
1629064;localhost;0,0000;NaN
1629114;localhost;0,0000;NaN
1629165;localhost;0,0000;NaN
1629216;localhost;0,0000;NaN
1629266;localhost;0,0000;NaN
1629317;localhost;0,0000;NaN
1629367;localhost;0,0000;NaN
1629422;localhost;0,0000;NaN
1629472;localhost;0,0000;NaN
1629522;localhost;0,0000;NaN
1629573;localhost;0,0000;NaN
1629623;localhost;0,0000;NaN
1629674;localhost;0,0000;NaN
1629724;localhost;0,0000;NaN
1629774;localhost;0,0000;NaN
1629825;localhost;0,0000;NaN
1629875;localhost;0,0000;NaN
1629926;localhost;0,0000;NaN
1629976;localhost;0,0000;NaN
1630027;localhost;0,0000;NaN
1630077;localhost;0,0000;NaN
1630128;localhost;0,0000;NaN
1630178;localhost;0,0000;NaN
1630229;localhost;0,0000;NaN
1630281;localhost;0,0000;NaN
1630331;localhost;0,0000;NaN
1630382;localhost;0,0000;NaN
1630432;localhost;0,0000;NaN
1630483;localhost;0,0000;NaN
1630534;localhost;0,0000;NaN
1630584;localhost;0,0000;NaN
1630636;localhost;0,0000;NaN
1630686;localhost;0,0000;NaN
1630737;localhost;0,0000;NaN
1630787;localhost;0,0000;NaN
1630838;localhost;0,0000;NaN
1630889;localhost;0,0000;NaN
1630939;localhost;0,0000;NaN
1630990;localhost;0,0000;NaN
1631041;localhost;0,0000;NaN
1631091;localhost;0,0000;NaN
1631142;localhost;0,0000;NaN
1631192;localhost;0,0000;NaN
1631243;localhost;0,0000;NaN
1631293;localhost;0,0000;NaN
1631344;localhost;0,0000;NaN
1631395;localhost;0,0000;NaN
1631446;localhost;0,0000;NaN
1631496;localhost;0,0000;NaN
1631547;localhost;0,0000;NaN
1631597;localhost;0,0000;NaN
1631648;localhost;0,0000;NaN
1631698;localhost;0,0000;NaN
1631749;localhost;0,0000;NaN
1631799;localhost;0,0000;NaN
1631850;localhost;0,0000;NaN
1631901;localhost;0,0000;NaN
1631952;localhost;0,0000;NaN
1632003;localhost;0,0000;NaN
1632053;localhost;0,0000;NaN
1632103;localhost;0,0000;NaN
1632154;localhost;0,0000;NaN
1632205;localhost;0,0000;NaN
1632256;localhost;0,0000;NaN
1632306;localhost;0,0000;NaN
1632358;localhost;0,0000;NaN
1632408;localhost;0,0000;NaN
1632459;localhost;0,0000;NaN
1632510;localhost;0,0000;NaN
1632561;localhost;0,0000;NaN
1632611;localhost;0,0000;NaN
1632662;localhost;0,0000;NaN
1632712;localhost;0,0000;NaN
1632764;localhost;0,0000;NaN
1632814;localhost;0,0000;NaN
1632865;localhost;0,0000;NaN
1632915;localhost;0,0000;NaN
1632966;localhost;0,0000;NaN
1633017;localhost;0,0000;NaN
1633067;localhost;0,0000;NaN
1633118;localhost;0,0000;NaN
1633168;localhost;0,0000;NaN
1633219;localhost;0,0000;NaN
1633269;localhost;0,0000;NaN
1633319;localhost;0,0000;NaN
1633370;localhost;0,0000;NaN
1633420;localhost;0,0000;NaN
1633470;localhost;0,0000;NaN
1633521;localhost;0,0000;NaN
1633571;localhost;0,0000;NaN
1633622;localhost;0,0000;NaN
1633673;localhost;0,0000;NaN
1633723;localhost;0,0000;NaN
1633773;localhost;0,0000;NaN
1633823;localhost;0,0000;NaN
1633874;localhost;0,0000;NaN
1633924;localhost;0,0000;NaN
1633975;localhost;0,0000;NaN
1634025;localhost;0,0000;NaN
1634076;localhost;0,0000;NaN
1634126;localhost;0,0000;NaN
1634177;localhost;0,0000;NaN
1634227;localhost;0,0000;NaN
1634278;localhost;0,0000;NaN
1634328;localhost;0,0000;NaN
1634378;localhost;0,0000;NaN
1634429;localhost;0,0000;NaN
1634479;localhost;0,0000;NaN
1634529;localhost;0,0000;NaN
1634580;localhost;0,0000;NaN
1634630;localhost;0,0000;NaN
1634681;localhost;0,0000;NaN
1634731;localhost;0,0000;NaN
1634781;localhost;0,0000;NaN
1634832;localhost;0,0000;NaN
1634882;localhost;0,0000;NaN
1634933;localhost;0,0000;NaN
1634983;localhost;0,0000;NaN
1635033;localhost;0,0000;NaN
1635084;localhost;0,0000;NaN
1635134;localhost;0,0000;NaN
1635185;localhost;0,0000;NaN
1635235;localhost;0,0000;NaN
1635285;localhost;0,0000;NaN
1635336;localhost;0,0000;NaN
1635386;localhost;0,0000;NaN
1635436;localhost;0,0000;NaN
1635487;localhost;0,0000;NaN
1635537;localhost;0,0000;NaN
1635587;localhost;0,0000;NaN
1635638;localhost;0,0000;NaN
1635688;localhost;0,0000;NaN
1635738;localhost;0,0000;NaN
1635789;localhost;0,0000;NaN
1635839;localhost;0,0000;NaN
1635889;localhost;0,0000;NaN
1635940;localhost;0,0000;NaN
1635990;localhost;0,0000;NaN
1636040;localhost;0,0000;NaN
1636091;localhost;0,0000;NaN
1636141;localhost;0,0000;NaN
1636191;localhost;0,0000;NaN
1636242;localhost;0,0000;NaN
1636292;localhost;0,0000;NaN
1636343;localhost;0,0000;NaN
1636394;localhost;0,0000;NaN
1636444;localhost;0,0000;NaN
1636495;localhost;0,0000;NaN
1636546;localhost;0,0000;NaN
1636596;localhost;0,0000;NaN
1636646;localhost;0,0000;NaN
1636697;localhost;0,0000;NaN
1636747;localhost;0,0000;NaN
1636797;localhost;0,0000;NaN
1636848;localhost;0,0000;NaN
1636898;localhost;0,0000;NaN
1636948;localhost;0,0000;NaN
1636999;localhost;0,0000;NaN
1637049;localhost;0,0000;NaN
1637099;localhost;0,0000;NaN
1637150;localhost;0,0000;NaN
1637200;localhost;0,0000;NaN
1637250;localhost;0,0000;NaN
1637301;localhost;0,0000;NaN
1637351;localhost;0,0000;NaN
1637402;localhost;0,0000;NaN
1637452;localhost;0,0000;NaN
1637502;localhost;0,0000;NaN
1637553;localhost;0,0000;NaN
1637603;localhost;0,0000;NaN
1637654;localhost;0,0000;NaN
1637704;localhost;0,0000;NaN
1637754;localhost;0,0000;NaN
1637805;localhost;0,0000;NaN
1637855;localhost;0,0000;NaN
1637906;localhost;0,0000;NaN
1637956;localhost;0,0000;NaN
1638006;localhost;0,0000;NaN
1638057;localhost;0,0000;NaN
1638107;localhost;0,0000;NaN
1638158;localhost;0,0000;NaN
1638208;localhost;0,0000;NaN
1638259;localhost;0,0000;NaN
1638309;localhost;0,0000;NaN
1638359;localhost;0,0000;NaN
1638410;localhost;0,0000;NaN
1638460;localhost;0,0000;NaN
1638511;localhost;0,0000;NaN
1638561;localhost;0,0000;NaN
1638611;localhost;0,0000;NaN
1638662;localhost;0,0000;NaN
1638713;localhost;0,0000;NaN
1638764;localhost;0,0000;NaN
1638815;localhost;0,0000;NaN
1638865;localhost;0,0000;NaN
1638916;localhost;0,0000;NaN
1638966;localhost;0,0000;NaN
1639016;localhost;0,0000;NaN
1639067;localhost;0,0000;NaN
1639117;localhost;0,0000;NaN
1639167;localhost;0,0000;NaN
1639218;localhost;0,0000;NaN
1639268;localhost;0,0000;NaN
1639318;localhost;0,0000;NaN
1639369;localhost;0,0000;NaN
1639419;localhost;0,0000;NaN
1639470;localhost;0,0000;NaN
1639520;localhost;0,0000;NaN
1639571;localhost;0,0000;NaN
1639621;localhost;0,0000;NaN
1639671;localhost;0,0000;NaN
1639722;localhost;0,0000;NaN
1639772;localhost;0,0000;NaN
1639822;localhost;0,0000;NaN
1639873;localhost;0,0000;NaN
1639923;localhost;0,0000;NaN
1639974;localhost;0,0000;NaN
1640024;localhost;0,0000;NaN
1640074;localhost;0,0000;NaN
1640125;localhost;0,0000;NaN
1640175;localhost;0,0000;NaN
1640226;localhost;0,0000;NaN
1640276;localhost;0,0000;NaN
1640327;localhost;0,0000;NaN
1640377;localhost;0,0000;NaN
1640427;localhost;0,0000;NaN
1640478;localhost;0,0000;NaN
1640528;localhost;0,0000;NaN
1640579;localhost;0,0000;NaN
1640629;localhost;0,0000;NaN
1640680;localhost;0,0000;NaN
1640730;localhost;0,0000;NaN
1640780;localhost;0,0000;NaN
1640831;localhost;0,0000;NaN
1640881;localhost;0,0000;NaN
1640932;localhost;0,0000;NaN
1640982;localhost;0,0000;NaN
1641033;localhost;0,0000;NaN
1641083;localhost;0,0000;NaN
1641134;localhost;0,0000;NaN
1641184;localhost;0,0000;NaN
1641234;localhost;0,0000;NaN
1641285;localhost;0,0000;NaN
1641335;localhost;0,0000;NaN
1641386;localhost;0,0000;NaN
1641436;localhost;0,0000;NaN
1641487;localhost;0,0000;NaN
1641537;localhost;0,0000;NaN
1641588;localhost;0,0000;NaN
1641638;localhost;0,0000;NaN
1641689;localhost;0,0000;NaN
1641739;localhost;0,0000;NaN
1641789;localhost;0,0000;NaN
1641840;localhost;0,0000;NaN
1641890;localhost;0,0000;NaN
1641941;localhost;0,0000;NaN
1641992;localhost;0,0000;NaN
1642043;localhost;0,0000;NaN
1642093;localhost;0,0000;NaN
1642143;localhost;0,0000;NaN
1642194;localhost;0,0000;NaN
1642245;localhost;0,0000;NaN
1642296;localhost;0,0000;NaN
1642348;localhost;0,0000;NaN
1642398;localhost;0,0000;NaN
1642449;localhost;0,0000;NaN
1642500;localhost;0,0000;NaN
1642551;localhost;0,0000;NaN
1642602;localhost;0,0000;NaN
1642652;localhost;0,0000;NaN
1642703;localhost;0,0000;NaN
1642753;localhost;0,0000;NaN
1642804;localhost;0,0000;NaN
1642854;localhost;0,0000;NaN
1642905;localhost;0,0000;NaN
1642956;localhost;0,0000;NaN
1643006;localhost;0,0000;NaN
1643058;localhost;0,0000;NaN
1643109;localhost;0,0000;NaN
1643159;localhost;0,0000;NaN
1643210;localhost;0,0000;NaN
1643260;localhost;0,0000;NaN
1643311;localhost;0,0000;NaN
1643361;localhost;0,0000;NaN
1643412;localhost;0,0000;NaN
1643462;localhost;0,0000;NaN
1643512;localhost;0,0000;NaN
1643564;localhost;0,0000;NaN
1643614;localhost;0,0000;NaN
1643665;localhost;0,0000;NaN
1643715;localhost;0,0000;NaN
1643765;localhost;0,0000;NaN
1643815;localhost;0,0000;NaN
1643866;localhost;0,0000;NaN
1643916;localhost;0,0000;NaN
1643967;localhost;0,0000;NaN
1644017;localhost;0,0000;NaN
1644068;localhost;0,0000;NaN
1644119;localhost;0,0000;NaN
1644170;localhost;0,0000;NaN
1644220;localhost;0,0000;NaN
1644271;localhost;0,0000;NaN
1644321;localhost;0,0000;NaN
1644371;localhost;0,0000;NaN
1644422;localhost;0,0000;NaN
1644472;localhost;0,0000;NaN
1644523;localhost;0,0000;NaN
1644573;localhost;0,0000;NaN
1644624;localhost;0,0000;NaN
1644674;localhost;0,0000;NaN
1644724;localhost;0,0000;NaN
1644775;localhost;0,0000;NaN
1644825;localhost;0,0000;NaN
1644875;localhost;0,0000;NaN
1644926;localhost;0,0000;NaN
1644976;localhost;0,0000;NaN
1645027;localhost;0,0000;NaN
1645078;localhost;0,0000;NaN
1645128;localhost;0,0000;NaN
1645178;localhost;0,0000;NaN
1645230;localhost;0,0000;NaN
1645280;localhost;0,0000;NaN
1645331;localhost;0,0000;NaN
1645382;localhost;0,0000;NaN
1645432;localhost;0,0000;NaN
1645482;localhost;0,0000;NaN
1645533;localhost;0,0000;NaN
1645583;localhost;0,0000;NaN
1645633;localhost;0,0000;NaN
1645684;localhost;0,0000;NaN
1645734;localhost;0,0000;NaN
1645785;localhost;0,0000;NaN
1645835;localhost;0,0000;NaN
1645885;localhost;0,0000;NaN
1645936;localhost;0,0000;NaN
1645986;localhost;0,0000;NaN
1646037;localhost;0,0000;NaN
1646087;localhost;0,0000;NaN
1646138;localhost;0,0000;NaN
1646188;localhost;0,0000;NaN
1646238;localhost;0,0000;NaN
1646289;localhost;0,0000;NaN
1646339;localhost;0,0000;NaN
1646390;localhost;0,0000;NaN
1646440;localhost;0,0000;NaN
1646491;localhost;0,0000;NaN
1646541;localhost;0,0000;NaN
1646592;localhost;0,0000;NaN
1646642;localhost;0,0000;NaN
1646692;localhost;0,0000;NaN
1646743;localhost;0,0000;NaN
1646793;localhost;0,0000;NaN
1646843;localhost;0,0000;NaN
1646894;localhost;0,0000;NaN
1646945;localhost;0,0000;NaN
1646996;localhost;0,0000;NaN
1647046;localhost;0,0000;NaN
1647097;localhost;0,0000;NaN
1647147;localhost;0,0000;NaN
1647198;localhost;0,0000;NaN
1647249;localhost;0,0000;NaN
1647300;localhost;0,0000;NaN
1647350;localhost;0,0000;NaN
1647401;localhost;0,0000;NaN
1647452;localhost;0,0000;NaN
1647502;localhost;0,0000;NaN
1647552;localhost;0,0000;NaN
1647603;localhost;0,0000;NaN
1647653;localhost;0,0000;NaN
1647704;localhost;0,0000;NaN
1647756;localhost;0,0000;NaN
1647806;localhost;0,0000;NaN
1647857;localhost;0,0000;NaN
1647908;localhost;0,0000;NaN
1647959;localhost;0,0000;NaN
1648009;localhost;0,0000;NaN
1648060;localhost;0,0000;NaN
1648112;localhost;0,0000;NaN
1648162;localhost;0,0000;NaN
1648213;localhost;0,0000;NaN
1648263;localhost;0,0000;NaN
1648315;localhost;0,0000;NaN
1648366;localhost;0,0000;NaN
1648417;localhost;0,0000;NaN
1648467;localhost;0,0000;NaN
1648517;localhost;0,0000;NaN
1648568;localhost;0,0000;NaN
1648618;localhost;0,0000;NaN
1648669;localhost;0,0000;NaN
1648719;localhost;0,0000;NaN
1648769;localhost;0,0000;NaN
1648820;localhost;0,0000;NaN
1648871;localhost;0,0000;NaN
1648921;localhost;0,0000;NaN
1648972;localhost;0,0000;NaN
1649022;localhost;0,0000;NaN
1649073;localhost;0,0000;NaN
1649124;localhost;0,0000;NaN
1649174;localhost;0,0000;NaN
1649225;localhost;0,0000;NaN
1649276;localhost;0,0000;NaN
1649327;localhost;0,0000;NaN
1649377;localhost;0,0000;NaN
1649428;localhost;0,0000;NaN
1649479;localhost;0,0000;NaN
1649529;localhost;0,0000;NaN
1649581;localhost;0,0000;NaN
1649631;localhost;0,0000;NaN
1649682;localhost;0,0000;NaN
1649732;localhost;0,0000;NaN
1649782;localhost;0,0000;NaN
1649833;localhost;0,0000;NaN
1649883;localhost;0,0000;NaN
1649934;localhost;0,0000;NaN
1649984;localhost;0,0000;NaN
1650034;localhost;0,0000;NaN
1650085;localhost;0,0000;NaN
1650135;localhost;0,0000;NaN
1650185;localhost;0,0000;NaN
1650236;localhost;0,0000;NaN
1650286;localhost;0,0000;NaN
1650337;localhost;0,0000;NaN
1650388;localhost;0,0000;NaN
1650438;localhost;0,0000;NaN
1650488;localhost;0,0000;NaN
1650538;localhost;0,0000;NaN
1650590;localhost;0,0000;NaN
1650641;localhost;0,0000;NaN
1650691;localhost;0,0000;NaN
1650741;localhost;0,0000;NaN
1650792;localhost;0,0000;NaN
1650842;localhost;0,0000;NaN
1650893;localhost;0,0000;NaN
1650944;localhost;0,0000;NaN
1650994;localhost;0,0000;NaN
1651044;localhost;0,0000;NaN
1651096;localhost;0,0000;NaN
1651146;localhost;0,0000;NaN
1651196;localhost;0,0000;NaN
1651247;localhost;0,0000;NaN
1651297;localhost;0,0000;NaN
1651348;localhost;0,0000;NaN
1651398;localhost;0,0000;NaN
1651448;localhost;0,0000;NaN
1651499;localhost;0,0000;NaN
1651549;localhost;0,0000;NaN
1651600;localhost;0,0000;NaN
1651650;localhost;0,0000;NaN
1651701;localhost;0,0000;NaN
1651751;localhost;0,0000;NaN
1651801;localhost;0,0000;NaN
1651852;localhost;0,0000;NaN
1651903;localhost;0,0000;NaN
1651953;localhost;0,0000;NaN
1652003;localhost;0,0000;NaN
1652053;localhost;0,0000;NaN
1652104;localhost;0,0000;NaN
1652155;localhost;0,0000;NaN
1652205;localhost;0,0000;NaN
1652255;localhost;0,0000;NaN
1652306;localhost;0,0000;NaN
1652356;localhost;0,0000;NaN
1652406;localhost;0,0000;NaN
1652456;localhost;0,0000;NaN
1652507;localhost;0,0000;NaN
1652557;localhost;0,0000;NaN
1652607;localhost;0,0000;NaN
1652657;localhost;0,0000;NaN
1652708;localhost;0,0000;NaN
1652758;localhost;0,0000;NaN
1652808;localhost;0,0000;NaN
1652859;localhost;0,0000;NaN
1652909;localhost;0,0000;NaN
1652960;localhost;0,0000;NaN
1653010;localhost;0,0000;NaN
1653060;localhost;0,0000;NaN
1653111;localhost;0,0000;NaN
1653161;localhost;0,0000;NaN
1653212;localhost;0,0000;NaN
1653262;localhost;0,0000;NaN
1653312;localhost;0,0000;NaN
1653363;localhost;0,0000;NaN
1653413;localhost;0,0000;NaN
1653464;localhost;0,0000;NaN
1653514;localhost;0,0000;NaN
1653564;localhost;0,0000;NaN
1653615;localhost;0,0000;NaN
1653665;localhost;0,0000;NaN
1653715;localhost;0,0000;NaN
1653766;localhost;0,0000;NaN
1653816;localhost;0,0000;NaN
1653867;localhost;0,0000;NaN
1653917;localhost;0,0000;NaN
1653967;localhost;0,0000;NaN
1654018;localhost;0,0000;NaN
1654068;localhost;0,0000;NaN
1654119;localhost;0,0000;NaN
1654169;localhost;0,0000;NaN
1654220;localhost;0,0000;NaN
1654270;localhost;0,0000;NaN
1654321;localhost;0,0000;NaN
1654371;localhost;0,0000;NaN
1654421;localhost;0,0000;NaN
1654472;localhost;0,0000;NaN
1654522;localhost;0,0000;NaN
1654573;localhost;0,0000;NaN
1654623;localhost;0,0000;NaN
1654674;localhost;0,0000;NaN
1654724;localhost;0,0000;NaN
1654774;localhost;0,0000;NaN
1654825;localhost;0,0000;NaN
1654875;localhost;0,0000;NaN
1654926;localhost;0,0000;NaN
1654976;localhost;0,0000;NaN
1655027;localhost;0,0000;NaN
1655077;localhost;0,0000;NaN
1655128;localhost;0,0000;NaN
1655178;localhost;0,0000;NaN
1655228;localhost;0,0000;NaN
1655279;localhost;0,0000;NaN
1655329;localhost;0,0000;NaN
1655380;localhost;0,0000;NaN
1655430;localhost;0,0000;NaN
1655481;localhost;0,0000;NaN
1655531;localhost;0,0000;NaN
1655582;localhost;0,0000;NaN
1655632;localhost;0,0000;NaN
1655683;localhost;0,0000;NaN
1655733;localhost;0,0000;NaN
1655783;localhost;0,0000;NaN
1655834;localhost;0,0000;NaN
1655884;localhost;0,0000;NaN
1655935;localhost;0,0000;NaN
1655985;localhost;0,0000;NaN
1656035;localhost;0,0000;NaN
1656086;localhost;0,0000;NaN
1656136;localhost;0,0000;NaN
1656187;localhost;0,0000;NaN
1656238;localhost;0,0000;NaN
1656289;localhost;0,0000;NaN
1656340;localhost;0,0000;NaN
1656390;localhost;0,0000;NaN
1656441;localhost;0,0000;NaN
1656492;localhost;0,0000;NaN
1656543;localhost;0,0000;NaN
1656594;localhost;0,0000;NaN
1656644;localhost;0,0000;NaN
1656695;localhost;0,0000;NaN
1656745;localhost;0,0000;NaN
1656795;localhost;0,0000;NaN
1656846;localhost;0,0000;NaN
1656896;localhost;0,0000;NaN
1656947;localhost;0,0000;NaN
1656998;localhost;0,0000;NaN
1657049;localhost;0,0000;NaN
1657100;localhost;0,0000;NaN
1657150;localhost;0,0000;NaN
1657201;localhost;0,0000;NaN
1657251;localhost;0,0000;NaN
1657302;localhost;0,0000;NaN
1657352;localhost;0,0000;NaN
1657403;localhost;0,0000;NaN
1657454;localhost;0,0000;NaN
1657505;localhost;0,0000;NaN
1657556;localhost;0,0000;NaN
1657606;localhost;0,0000;NaN
1657657;localhost;0,0000;NaN
1657707;localhost;0,0000;NaN
1657758;localhost;0,0000;NaN
1657808;localhost;0,0000;NaN
1657859;localhost;0,0000;NaN
1657910;localhost;0,0000;NaN
1657960;localhost;0,0000;NaN
1658011;localhost;0,0000;NaN
1658061;localhost;0,0000;NaN
1658112;localhost;0,0000;NaN
1658162;localhost;0,0000;NaN
1658213;localhost;0,0000;NaN
1658263;localhost;0,0000;NaN
1658313;localhost;0,0000;NaN
1658365;localhost;0,0000;NaN
1658416;localhost;0,0000;NaN
1658467;localhost;0,0000;NaN
1658518;localhost;0,0000;NaN
1658568;localhost;0,0000;NaN
1658618;localhost;0,0000;NaN
1658670;localhost;0,0000;NaN
1658720;localhost;0,0000;NaN
1658771;localhost;0,0000;NaN
1658821;localhost;0,0000;NaN
1658872;localhost;0,0000;NaN
1658922;localhost;0,0000;NaN
1658974;localhost;0,0000;NaN
1659024;localhost;0,0000;NaN
1659074;localhost;0,0000;NaN
1659125;localhost;0,0000;NaN
1659175;localhost;0,0000;NaN
1659226;localhost;0,0000;NaN
1659277;localhost;0,0000;NaN
1659328;localhost;0,0000;NaN
1659379;localhost;0,0000;NaN
1659430;localhost;0,0000;NaN
1659480;localhost;0,0000;NaN
1659531;localhost;0,0000;NaN
1659581;localhost;0,0000;NaN
1659631;localhost;0,0000;NaN
1659683;localhost;0,0000;NaN
1659733;localhost;0,0000;NaN
1659784;localhost;0,0000;NaN
1659834;localhost;0,0000;NaN
1659884;localhost;0,0000;NaN
1659935;localhost;0,0000;NaN
1659985;localhost;0,0000;NaN
1660035;localhost;0,0000;NaN
1660086;localhost;0,0000;NaN
1660137;localhost;0,0000;NaN
1660187;localhost;0,0000;NaN
1660238;localhost;0,0000;NaN
1660288;localhost;0,0000;NaN
1660339;localhost;0,0000;NaN
1660389;localhost;0,0000;NaN
1660439;localhost;0,0000;NaN
1660490;localhost;0,0000;NaN
1660540;localhost;0,0000;NaN
1660591;localhost;0,0000;NaN
1660641;localhost;0,0000;NaN
1660692;localhost;0,0000;NaN
1660743;localhost;0,0000;NaN
1660793;localhost;0,0000;NaN
1660843;localhost;0,0000;NaN
1660895;localhost;0,0000;NaN
1660945;localhost;0,0000;NaN
1660996;localhost;0,0000;NaN
1661047;localhost;0,0000;NaN
1661098;localhost;0,0000;NaN
1661148;localhost;0,0000;NaN
1661198;localhost;0,0000;NaN
1661249;localhost;0,0000;NaN
